vid,split,category,filename,video_path,audio_path,inter_frame_path
8YN2VkehfMU,train,door slamming,8YN2VkehfMU_000002,video/8YN2VkehfMU_2000_12000.mp4,audio_wav/8YN2VkehfMU_000002.wav,inter_frame/8YN2VkehfMU_000002.png
6NjWgN-XSBA,train,playing saxophone,6NjWgN-XSBA_000080,video/6NjWgN-XSBA_80000_90000.mp4,audio_wav/6NjWgN-XSBA_000080.wav,inter_frame/6NjWgN-XSBA_000080.png
5n0XVd8I_JI,train,people nose blowing,5n0XVd8I_JI_000019,video/5n0XVd8I_JI_19000_29000.mp4,audio_wav/5n0XVd8I_JI_000019.wav,inter_frame/5n0XVd8I_JI_000019.png
JVm4jsUMKEY,train,police radio chatter,JVm4jsUMKEY_000000,video/JVm4jsUMKEY_0_10000.mp4,audio_wav/JVm4jsUMKEY_000000.wav,inter_frame/JVm4jsUMKEY_000000.png
diLG-4lJows,train,people sobbing,diLG-4lJows_000013,video/diLG-4lJows_13000_23000.mp4,audio_wav/diLG-4lJows_000013.wav,inter_frame/diLG-4lJows_000013.png
05tNY9RgLP8,train,cattle mooing,05tNY9RgLP8_000040,video/05tNY9RgLP8_40000_50000.mp4,audio_wav/05tNY9RgLP8_000040.wav,inter_frame/05tNY9RgLP8_000040.png
DlRsRdVpudM,train,bird squawking,DlRsRdVpudM_000024,video/DlRsRdVpudM_24000_34000.mp4,audio_wav/DlRsRdVpudM_000024.wav,inter_frame/DlRsRdVpudM_000024.png
18ceUgqcSb8,train,playing harmonica,18ceUgqcSb8_000042,video/18ceUgqcSb8_42000_52000.mp4,audio_wav/18ceUgqcSb8_000042.wav,inter_frame/18ceUgqcSb8_000042.png
-lwNEw-ZXlQ,train,dog barking,-lwNEw-ZXlQ_000010,video/-lwNEw-ZXlQ_10000_20000.mp4,audio_wav/-lwNEw-ZXlQ_000010.wav,inter_frame/-lwNEw-ZXlQ_000010.png
CUdOm0db2Yc,train,"engine accelerating, revving, vroom",CUdOm0db2Yc_000007,video/CUdOm0db2Yc_7000_17000.mp4,audio_wav/CUdOm0db2Yc_000007.wav,inter_frame/CUdOm0db2Yc_000007.png
KCvJoXIhgrE,train,plastic bottle crushing,KCvJoXIhgrE_000170,video/KCvJoXIhgrE_170000_180000.mp4,audio_wav/KCvJoXIhgrE_000170.wav,inter_frame/KCvJoXIhgrE_000170.png
Vx3SSFEydyM,train,playing timpani,Vx3SSFEydyM_000101,video/Vx3SSFEydyM_101000_111000.mp4,audio_wav/Vx3SSFEydyM_000101.wav,inter_frame/Vx3SSFEydyM_000101.png
bTUScb64SqI,train,swimming,bTUScb64SqI_000078,video/bTUScb64SqI_78000_88000.mp4,audio_wav/bTUScb64SqI_000078.wav,inter_frame/bTUScb64SqI_000078.png
jBCKFPXuFOw,train,strike lighter,jBCKFPXuFOw_000086,video/jBCKFPXuFOw_86000_96000.mp4,audio_wav/jBCKFPXuFOw_000086.wav,inter_frame/jBCKFPXuFOw_000086.png
Njp85F6JEj4,train,people shuffling,Njp85F6JEj4_000035,video/Njp85F6JEj4_35000_45000.mp4,audio_wav/Njp85F6JEj4_000035.wav,inter_frame/Njp85F6JEj4_000035.png
1u_nb5pGqgc,train,penguins braying,1u_nb5pGqgc_000069,video/1u_nb5pGqgc_69000_79000.mp4,audio_wav/1u_nb5pGqgc_000069.wav,inter_frame/1u_nb5pGqgc_000069.png
is2gWcJIMek,train,airplane,is2gWcJIMek_000047,video/is2gWcJIMek_47000_57000.mp4,audio_wav/is2gWcJIMek_000047.wav,inter_frame/is2gWcJIMek_000047.png
etIHjMGk0Zk,train,baltimore oriole calling,etIHjMGk0Zk_000010,video/etIHjMGk0Zk_10000_20000.mp4,audio_wav/etIHjMGk0Zk_000010.wav,inter_frame/etIHjMGk0Zk_000010.png
bRBl3JxgG44,train,playing bass drum,bRBl3JxgG44_000299,video/bRBl3JxgG44_299000_309000.mp4,audio_wav/bRBl3JxgG44_000299.wav,inter_frame/bRBl3JxgG44_000299.png
b5D28KkqEpk,train,"child speech, kid speaking",b5D28KkqEpk_000420,video/b5D28KkqEpk_420000_430000.mp4,audio_wav/b5D28KkqEpk_000420.wav,inter_frame/b5D28KkqEpk_000420.png
hwlaSQUoGnE,train,dog bow-wow,hwlaSQUoGnE_000026,video/hwlaSQUoGnE_26000_36000.mp4,audio_wav/hwlaSQUoGnE_000026.wav,inter_frame/hwlaSQUoGnE_000026.png
h03oO4v6OSo,train,playing tabla,h03oO4v6OSo_000012,video/h03oO4v6OSo_12000_22000.mp4,audio_wav/h03oO4v6OSo_000012.wav,inter_frame/h03oO4v6OSo_000012.png
9t166XYFmPQ,train,sea waves,9t166XYFmPQ_000031,video/9t166XYFmPQ_31000_41000.mp4,audio_wav/9t166XYFmPQ_000031.wav,inter_frame/9t166XYFmPQ_000031.png
HKhAbwXJpdc,train,"fly, housefly buzzing",HKhAbwXJpdc_000062,video/HKhAbwXJpdc_62000_72000.mp4,audio_wav/HKhAbwXJpdc_000062.wav,inter_frame/HKhAbwXJpdc_000062.png
VuDWpi-AfX8,train,lathe spinning,VuDWpi-AfX8_000336,video/VuDWpi-AfX8_336000_346000.mp4,audio_wav/VuDWpi-AfX8_000336.wav,inter_frame/VuDWpi-AfX8_000336.png
YpjdzElpKC4,train,spraying water,YpjdzElpKC4_000152,video/YpjdzElpKC4_152000_162000.mp4,audio_wav/YpjdzElpKC4_000152.wav,inter_frame/YpjdzElpKC4_000152.png
zCnmojGExNE,train,cat growling,zCnmojGExNE_000070,video/zCnmojGExNE_70000_80000.mp4,audio_wav/zCnmojGExNE_000070.wav,inter_frame/zCnmojGExNE_000070.png
iDODqIflQ1Q,train,parrot talking,iDODqIflQ1Q_000061,video/iDODqIflQ1Q_61000_71000.mp4,audio_wav/iDODqIflQ1Q_000061.wav,inter_frame/iDODqIflQ1Q_000061.png
m731tx8N5-Y,train,playing congas,m731tx8N5-Y_000082,video/m731tx8N5-Y_82000_92000.mp4,audio_wav/m731tx8N5-Y_000082.wav,inter_frame/m731tx8N5-Y_000082.png
fm0_m6Zt78I,train,train whistling,fm0_m6Zt78I_000180,video/fm0_m6Zt78I_180000_190000.mp4,audio_wav/fm0_m6Zt78I_000180.wav,inter_frame/fm0_m6Zt78I_000180.png
z9g0GMA2jEs,train,francolin calling,z9g0GMA2jEs_000041,video/z9g0GMA2jEs_41000_51000.mp4,audio_wav/z9g0GMA2jEs_000041.wav,inter_frame/z9g0GMA2jEs_000041.png
a_GvHsLJ1JQ,train,sea lion barking,a_GvHsLJ1JQ_000007,video/a_GvHsLJ1JQ_7000_17000.mp4,audio_wav/a_GvHsLJ1JQ_000007.wav,inter_frame/a_GvHsLJ1JQ_000007.png
g0xG7wVLRkI,train,playing banjo,g0xG7wVLRkI_000030,video/g0xG7wVLRkI_30000_40000.mp4,audio_wav/g0xG7wVLRkI_000030.wav,inter_frame/g0xG7wVLRkI_000030.png
gYhK0pAJOJ4,train,playing erhu,gYhK0pAJOJ4_000049,video/gYhK0pAJOJ4_49000_59000.mp4,audio_wav/gYhK0pAJOJ4_000049.wav,inter_frame/gYhK0pAJOJ4_000049.png
jzFQHGN6vm4,train,playing bugle,jzFQHGN6vm4_000071,video/jzFQHGN6vm4_71000_81000.mp4,audio_wav/jzFQHGN6vm4_000071.wav,inter_frame/jzFQHGN6vm4_000071.png
6qj2S56j4BY,train,firing cannon,6qj2S56j4BY_000005,video/6qj2S56j4BY_5000_15000.mp4,audio_wav/6qj2S56j4BY_000005.wav,inter_frame/6qj2S56j4BY_000005.png
ziBVn-BRwV4,train,whale calling,ziBVn-BRwV4_000108,video/ziBVn-BRwV4_108000_118000.mp4,audio_wav/ziBVn-BRwV4_000108.wav,inter_frame/ziBVn-BRwV4_000108.png
5Y9dRl8PXqs,train,people eating crisps,5Y9dRl8PXqs_000052,video/5Y9dRl8PXqs_52000_62000.mp4,audio_wav/5Y9dRl8PXqs_000052.wav,inter_frame/5Y9dRl8PXqs_000052.png
5ACr9SkgYg0,train,woodpecker pecking tree,5ACr9SkgYg0_000603,video/5ACr9SkgYg0_603000_613000.mp4,audio_wav/5ACr9SkgYg0_000603.wav,inter_frame/5ACr9SkgYg0_000603.png
-IpGWTs7ckQ,train,thunder,-IpGWTs7ckQ_000010,video/-IpGWTs7ckQ_10000_20000.mp4,audio_wav/-IpGWTs7ckQ_000010.wav,inter_frame/-IpGWTs7ckQ_000010.png
B5j51cqnY0U,train,chipmunk chirping,B5j51cqnY0U_000001,video/B5j51cqnY0U_1000_11000.mp4,audio_wav/B5j51cqnY0U_000001.wav,inter_frame/B5j51cqnY0U_000001.png
g31CYsNy1Oc,train,barn swallow calling,g31CYsNy1Oc_000245,video/g31CYsNy1Oc_245000_255000.mp4,audio_wav/g31CYsNy1Oc_000245.wav,inter_frame/g31CYsNy1Oc_000245.png
Ha_ZKFGG0jg,train,driving snowmobile,Ha_ZKFGG0jg_000023,video/Ha_ZKFGG0jg_23000_33000.mp4,audio_wav/Ha_ZKFGG0jg_000023.wav,inter_frame/Ha_ZKFGG0jg_000023.png
Jmzi47yCpGY,train,playing sitar,Jmzi47yCpGY_000081,video/Jmzi47yCpGY_81000_91000.mp4,audio_wav/Jmzi47yCpGY_000081.wav,inter_frame/Jmzi47yCpGY_000081.png
Q-TOrCUZVaA,train,shot football,Q-TOrCUZVaA_000185,video/Q-TOrCUZVaA_185000_195000.mp4,audio_wav/Q-TOrCUZVaA_000185.wav,inter_frame/Q-TOrCUZVaA_000185.png
c8C6VBujBxw,train,goat bleating,c8C6VBujBxw_000165,video/c8C6VBujBxw_165000_175000.mp4,audio_wav/c8C6VBujBxw_000165.wav,inter_frame/c8C6VBujBxw_000165.png
C3bbcozWv4Q,train,playing washboard,C3bbcozWv4Q_000056,video/C3bbcozWv4Q_56000_66000.mp4,audio_wav/C3bbcozWv4Q_000056.wav,inter_frame/C3bbcozWv4Q_000056.png
0M0BF8Gaaz4,train,air conditioning noise,0M0BF8Gaaz4_000025,video/0M0BF8Gaaz4_25000_35000.mp4,audio_wav/0M0BF8Gaaz4_000025.wav,inter_frame/0M0BF8Gaaz4_000025.png
6AM_4kuvwFA,train,ocean burbling,6AM_4kuvwFA_000040,video/6AM_4kuvwFA_40000_50000.mp4,audio_wav/6AM_4kuvwFA_000040.wav,inter_frame/6AM_4kuvwFA_000040.png
I-_8K24erhM,train,chicken clucking,I-_8K24erhM_000000,video/I-_8K24erhM_0_10000.mp4,audio_wav/I-_8K24erhM_000000.wav,inter_frame/I-_8K24erhM_000000.png
BKXLZ5T1VDU,train,dog baying,BKXLZ5T1VDU_000013,video/BKXLZ5T1VDU_13000_23000.mp4,audio_wav/BKXLZ5T1VDU_000013.wav,inter_frame/BKXLZ5T1VDU_000013.png
cgsjamA3Tv4,train,car engine idling,cgsjamA3Tv4_000219,video/cgsjamA3Tv4_219000_229000.mp4,audio_wav/cgsjamA3Tv4_000219.wav,inter_frame/cgsjamA3Tv4_000219.png
Hv1YjZAvTm0,train,raining,Hv1YjZAvTm0_000030,video/Hv1YjZAvTm0_30000_40000.mp4,audio_wav/Hv1YjZAvTm0_000030.wav,inter_frame/Hv1YjZAvTm0_000030.png
w2sQR0iCX0A,train,cupboard opening or closing,w2sQR0iCX0A_000015,video/w2sQR0iCX0A_15000_25000.mp4,audio_wav/w2sQR0iCX0A_000015.wav,inter_frame/w2sQR0iCX0A_000015.png
3VnZH_CM34w,train,playing djembe,3VnZH_CM34w_000039,video/3VnZH_CM34w_39000_49000.mp4,audio_wav/3VnZH_CM34w_000039.wav,inter_frame/3VnZH_CM34w_000039.png
glz5AwUtBGc,train,playing castanets,glz5AwUtBGc_000062,video/glz5AwUtBGc_62000_72000.mp4,audio_wav/glz5AwUtBGc_000062.wav,inter_frame/glz5AwUtBGc_000062.png
cwIYFeSLNEs,train,opening or closing car doors,cwIYFeSLNEs_000023,video/cwIYFeSLNEs_23000_33000.mp4,audio_wav/cwIYFeSLNEs_000023.wav,inter_frame/cwIYFeSLNEs_000023.png
tM2R2gCEtGw,train,chimpanzee pant-hooting,tM2R2gCEtGw_000081,video/tM2R2gCEtGw_81000_91000.mp4,audio_wav/tM2R2gCEtGw_000081.wav,inter_frame/tM2R2gCEtGw_000081.png
ob4DPCQPBOo,train,striking bowling,ob4DPCQPBOo_000010,video/ob4DPCQPBOo_10000_20000.mp4,audio_wav/ob4DPCQPBOo_000010.wav,inter_frame/ob4DPCQPBOo_000010.png
_KridLApDug,train,dog whimpering,_KridLApDug_000046,video/_KridLApDug_46000_56000.mp4,audio_wav/_KridLApDug_000046.wav,inter_frame/_KridLApDug_000046.png
tiTowgqV5lA,train,zebra braying,tiTowgqV5lA_000005,video/tiTowgqV5lA_5000_15000.mp4,audio_wav/tiTowgqV5lA_000005.wav,inter_frame/tiTowgqV5lA_000005.png
9E8nQTUWrXk,train,wind rustling leaves,9E8nQTUWrXk_000016,video/9E8nQTUWrXk_16000_26000.mp4,audio_wav/9E8nQTUWrXk_000016.wav,inter_frame/9E8nQTUWrXk_000016.png
fnBzuFThf-c,train,bathroom ventilation fan running,fnBzuFThf-c_000000,video/fnBzuFThf-c_0_10000.mp4,audio_wav/fnBzuFThf-c_000000.wav,inter_frame/fnBzuFThf-c_000000.png
jQZiXiBNo8I,train,cuckoo bird calling,jQZiXiBNo8I_000109,video/jQZiXiBNo8I_109000_119000.mp4,audio_wav/jQZiXiBNo8I_000109.wav,inter_frame/jQZiXiBNo8I_000109.png
3pkGoSVPczg,train,mouse squeaking,3pkGoSVPczg_000016,video/3pkGoSVPczg_16000_26000.mp4,audio_wav/3pkGoSVPczg_000016.wav,inter_frame/3pkGoSVPczg_000016.png
P1SPYODXs1c,train,writing on blackboard with chalk,P1SPYODXs1c_000045,video/P1SPYODXs1c_45000_55000.mp4,audio_wav/P1SPYODXs1c_000045.wav,inter_frame/P1SPYODXs1c_000045.png
IJM_CdTilmg,train,sloshing water,IJM_CdTilmg_000290,video/IJM_CdTilmg_290000_300000.mp4,audio_wav/IJM_CdTilmg_000290.wav,inter_frame/IJM_CdTilmg_000290.png
5j147Eu7rzs,train,pumping water,5j147Eu7rzs_000075,video/5j147Eu7rzs_75000_85000.mp4,audio_wav/5j147Eu7rzs_000075.wav,inter_frame/5j147Eu7rzs_000075.png
S8X-l0nFy-E,train,forging swords,S8X-l0nFy-E_000939,video/S8X-l0nFy-E_939000_949000.mp4,audio_wav/S8X-l0nFy-E_000939.wav,inter_frame/S8X-l0nFy-E_000939.png
JLuiT8TG-Q4,train,people gargling,JLuiT8TG-Q4_000010,video/JLuiT8TG-Q4_10000_20000.mp4,audio_wav/JLuiT8TG-Q4_000010.wav,inter_frame/JLuiT8TG-Q4_000010.png
ScmurxS0dC0,train,eagle screaming,ScmurxS0dC0_000061,video/ScmurxS0dC0_61000_71000.mp4,audio_wav/ScmurxS0dC0_000061.wav,inter_frame/ScmurxS0dC0_000061.png
Nrqm6ZzKuBw,train,smoke detector beeping,Nrqm6ZzKuBw_000019,video/Nrqm6ZzKuBw_19000_29000.mp4,audio_wav/Nrqm6ZzKuBw_000019.wav,inter_frame/Nrqm6ZzKuBw_000019.png
HAE3jOcXA_0,train,people giggling,HAE3jOcXA_0_000000,video/HAE3jOcXA_0_0_10000.mp4,audio_wav/HAE3jOcXA_0_000000.wav,inter_frame/HAE3jOcXA_0_000000.png
z4JKgypJ9N8,train,waterfall burbling,z4JKgypJ9N8_000100,video/z4JKgypJ9N8_100000_110000.mp4,audio_wav/z4JKgypJ9N8_000100.wav,inter_frame/z4JKgypJ9N8_000100.png
bd6iFrRX7dk,train,disc scratching,bd6iFrRX7dk_000087,video/bd6iFrRX7dk_87000_97000.mp4,audio_wav/bd6iFrRX7dk_000087.wav,inter_frame/bd6iFrRX7dk_000087.png
wFa-kjbV_F4,train,eletric blender running,wFa-kjbV_F4_000217,video/wFa-kjbV_F4_217000_227000.mp4,audio_wav/wFa-kjbV_F4_000217.wav,inter_frame/wFa-kjbV_F4_000217.png
pMIMLbKt5fM,train,children shouting,pMIMLbKt5fM_000037,video/pMIMLbKt5fM_37000_47000.mp4,audio_wav/pMIMLbKt5fM_000037.wav,inter_frame/pMIMLbKt5fM_000037.png
7pXn3rku_UY,train,air horn,7pXn3rku_UY_000061,video/7pXn3rku_UY_61000_71000.mp4,audio_wav/7pXn3rku_UY_000061.wav,inter_frame/7pXn3rku_UY_000061.png
1WzQK96wnMU,train,metronome,1WzQK96wnMU_000087,video/1WzQK96wnMU_87000_97000.mp4,audio_wav/1WzQK96wnMU_000087.wav,inter_frame/1WzQK96wnMU_000087.png
ApvmmsvgdQ8,train,warbler chirping,ApvmmsvgdQ8_000038,video/ApvmmsvgdQ8_38000_48000.mp4,audio_wav/ApvmmsvgdQ8_000038.wav,inter_frame/ApvmmsvgdQ8_000038.png
q-4XgbZaTsw,train,chopping food,q-4XgbZaTsw_000086,video/q-4XgbZaTsw_86000_96000.mp4,audio_wav/q-4XgbZaTsw_000086.wav,inter_frame/q-4XgbZaTsw_000086.png
y98cqSOFDqc,train,people finger snapping,y98cqSOFDqc_000038,video/y98cqSOFDqc_38000_48000.mp4,audio_wav/y98cqSOFDqc_000038.wav,inter_frame/y98cqSOFDqc_000038.png
33aXr5IOMYg,train,bull bellowing,33aXr5IOMYg_000048,video/33aXr5IOMYg_48000_58000.mp4,audio_wav/33aXr5IOMYg_000048.wav,inter_frame/33aXr5IOMYg_000048.png
sFTyeq295xU,train,people humming,sFTyeq295xU_000041,video/sFTyeq295xU_41000_51000.mp4,audio_wav/sFTyeq295xU_000041.wav,inter_frame/sFTyeq295xU_000041.png
sONLqRrNINs,train,tornado roaring,sONLqRrNINs_000118,video/sONLqRrNINs_118000_128000.mp4,audio_wav/sONLqRrNINs_000118.wav,inter_frame/sONLqRrNINs_000118.png
fzr2UllMycg,train,snake rattling,fzr2UllMycg_000060,video/fzr2UllMycg_60000_70000.mp4,audio_wav/fzr2UllMycg_000060.wav,inter_frame/fzr2UllMycg_000060.png
hdm8wWubtIQ,train,cutting hair with electric trimmers,hdm8wWubtIQ_000314,video/hdm8wWubtIQ_314000_324000.mp4,audio_wav/hdm8wWubtIQ_000314.wav,inter_frame/hdm8wWubtIQ_000314.png
lvPccZtw2w8,train,lip smacking,lvPccZtw2w8_000593,video/lvPccZtw2w8_593000_603000.mp4,audio_wav/lvPccZtw2w8_000593.wav,inter_frame/lvPccZtw2w8_000593.png
IFlCOAKzU3U,train,ferret dooking,IFlCOAKzU3U_000026,video/IFlCOAKzU3U_26000_36000.mp4,audio_wav/IFlCOAKzU3U_000026.wav,inter_frame/IFlCOAKzU3U_000026.png
nXlPKZ4fHN4,train,telephone bell ringing,nXlPKZ4fHN4_000019,video/nXlPKZ4fHN4_19000_29000.mp4,audio_wav/nXlPKZ4fHN4_000019.wav,inter_frame/nXlPKZ4fHN4_000019.png
LN7YaRV_kIw,train,cat caterwauling,LN7YaRV_kIw_000020,video/LN7YaRV_kIw_20000_30000.mp4,audio_wav/LN7YaRV_kIw_000020.wav,inter_frame/LN7YaRV_kIw_000020.png
iPqPSMqhPdw,train,cow lowing,iPqPSMqhPdw_000010,video/iPqPSMqhPdw_10000_20000.mp4,audio_wav/iPqPSMqhPdw_000010.wav,inter_frame/iPqPSMqhPdw_000010.png
SRCenC3nBDk,train,playing drum kit,SRCenC3nBDk_000260,video/SRCenC3nBDk_260000_270000.mp4,audio_wav/SRCenC3nBDk_000260.wav,inter_frame/SRCenC3nBDk_000260.png
WMgCbqbzuro,train,ambulance siren,WMgCbqbzuro_000100,video/WMgCbqbzuro_100000_110000.mp4,audio_wav/WMgCbqbzuro_000100.wav,inter_frame/WMgCbqbzuro_000100.png
Hj9s82zlliM,train,foghorn,Hj9s82zlliM_000006,video/Hj9s82zlliM_6000_16000.mp4,audio_wav/Hj9s82zlliM_000006.wav,inter_frame/Hj9s82zlliM_000006.png
6hiFXtCkmes,train,male singing,6hiFXtCkmes_000030,video/6hiFXtCkmes_30000_40000.mp4,audio_wav/6hiFXtCkmes_000030.wav,inter_frame/6hiFXtCkmes_000030.png
AIWr9UI83vk,train,canary calling,AIWr9UI83vk_000000,video/AIWr9UI83vk_0_10000.mp4,audio_wav/AIWr9UI83vk_000000.wav,inter_frame/AIWr9UI83vk_000000.png
fTOcnjN3DwA,train,playing glockenspiel,fTOcnjN3DwA_000031,video/fTOcnjN3DwA_31000_41000.mp4,audio_wav/fTOcnjN3DwA_000031.wav,inter_frame/fTOcnjN3DwA_000031.png
86Sf122q3Ik,train,people slurping,86Sf122q3Ik_000421,video/86Sf122q3Ik_421000_431000.mp4,audio_wav/86Sf122q3Ik_000421.wav,inter_frame/86Sf122q3Ik_000421.png
5V_e4dQW-qs,train,orchestra,5V_e4dQW-qs_000050,video/5V_e4dQW-qs_50000_60000.mp4,audio_wav/5V_e4dQW-qs_000050.wav,inter_frame/5V_e4dQW-qs_000050.png
BAYh1Kj_C7Q,train,singing choir,BAYh1Kj_C7Q_000140,video/BAYh1Kj_C7Q_140000_150000.mp4,audio_wav/BAYh1Kj_C7Q_000140.wav,inter_frame/BAYh1Kj_C7Q_000140.png
mzsSSFrTJaQ,train,playing didgeridoo,mzsSSFrTJaQ_000323,video/mzsSSFrTJaQ_323000_333000.mp4,audio_wav/mzsSSFrTJaQ_000323.wav,inter_frame/mzsSSFrTJaQ_000323.png
l3WTRZho9NI,train,playing tambourine,l3WTRZho9NI_000059,video/l3WTRZho9NI_59000_69000.mp4,audio_wav/l3WTRZho9NI_000059.wav,inter_frame/l3WTRZho9NI_000059.png
kIEjPsxY2Kk,train,playing ukulele,kIEjPsxY2Kk_000155,video/kIEjPsxY2Kk_155000_165000.mp4,audio_wav/kIEjPsxY2Kk_000155.wav,inter_frame/kIEjPsxY2Kk_000155.png
rLhXPcqUK8A,train,pig oinking,rLhXPcqUK8A_000008,video/rLhXPcqUK8A_8000_18000.mp4,audio_wav/rLhXPcqUK8A_000008.wav,inter_frame/rLhXPcqUK8A_000008.png
FXMt2sbM55A,train,playing vibraphone,FXMt2sbM55A_000209,video/FXMt2sbM55A_209000_219000.mp4,audio_wav/FXMt2sbM55A_000209.wav,inter_frame/FXMt2sbM55A_000209.png
4BiTnfCc_FE,train,sliding door,4BiTnfCc_FE_000421,video/4BiTnfCc_FE_421000_431000.mp4,audio_wav/4BiTnfCc_FE_000421.wav,inter_frame/4BiTnfCc_FE_000421.png
0s8ytJYC3no,train,yodelling,0s8ytJYC3no_000070,video/0s8ytJYC3no_70000_80000.mp4,audio_wav/0s8ytJYC3no_000070.wav,inter_frame/0s8ytJYC3no_000070.png
8YvaA_D9XKA,train,alarm clock ringing,8YvaA_D9XKA_000185,video/8YvaA_D9XKA_185000_195000.mp4,audio_wav/8YvaA_D9XKA_000185.wav,inter_frame/8YvaA_D9XKA_000185.png
hel2rE-Ju_Y,train,bird wings flapping,hel2rE-Ju_Y_000031,video/hel2rE-Ju_Y_31000_41000.mp4,audio_wav/hel2rE-Ju_Y_000031.wav,inter_frame/hel2rE-Ju_Y_000031.png
mCbeCH4m1zA,train,playing french horn,mCbeCH4m1zA_000198,video/mCbeCH4m1zA_198000_208000.mp4,audio_wav/mCbeCH4m1zA_000198.wav,inter_frame/mCbeCH4m1zA_000198.png
m7Qp3nApLhY,train,fox barking,m7Qp3nApLhY_000013,video/m7Qp3nApLhY_13000_23000.mp4,audio_wav/m7Qp3nApLhY_000013.wav,inter_frame/m7Qp3nApLhY_000013.png
R7pEviFKcCA,train,people burping,R7pEviFKcCA_000109,video/R7pEviFKcCA_109000_119000.mp4,audio_wav/R7pEviFKcCA_000109.wav,inter_frame/R7pEviFKcCA_000109.png
YKpqpe6G-IE,train,driving buses,YKpqpe6G-IE_000030,video/YKpqpe6G-IE_30000_40000.mp4,audio_wav/YKpqpe6G-IE_000030.wav,inter_frame/YKpqpe6G-IE_000030.png
Rqrb2kVHsf0,train,slot machine,Rqrb2kVHsf0_000141,video/Rqrb2kVHsf0_141000_151000.mp4,audio_wav/Rqrb2kVHsf0_000141.wav,inter_frame/Rqrb2kVHsf0_000141.png
mkZ1R1whmF0,train,playing harpsichord,mkZ1R1whmF0_000027,video/mkZ1R1whmF0_27000_37000.mp4,audio_wav/mkZ1R1whmF0_000027.wav,inter_frame/mkZ1R1whmF0_000027.png
TcFR6jFLkUM,train,"railroad car, train wagon",TcFR6jFLkUM_000090,video/TcFR6jFLkUM_90000_100000.mp4,audio_wav/TcFR6jFLkUM_000090.wav,inter_frame/TcFR6jFLkUM_000090.png
l81HtTCUlGw,train,machine gun shooting,l81HtTCUlGw_000125,video/l81HtTCUlGw_125000_135000.mp4,audio_wav/l81HtTCUlGw_000125.wav,inter_frame/l81HtTCUlGw_000125.png
tUUz_S_viFg,train,"playing violin, fiddle",tUUz_S_viFg_000030,video/tUUz_S_viFg_30000_40000.mp4,audio_wav/tUUz_S_viFg_000030.wav,inter_frame/tUUz_S_viFg_000030.png
kIdMd9wdtKI,train,typing on computer keyboard,kIdMd9wdtKI_000030,video/kIdMd9wdtKI_30000_40000.mp4,audio_wav/kIdMd9wdtKI_000030.wav,inter_frame/kIdMd9wdtKI_000030.png
LbE_7fb5k_g,train,train horning,LbE_7fb5k_g_000120,video/LbE_7fb5k_g_120000_130000.mp4,audio_wav/LbE_7fb5k_g_000120.wav,inter_frame/LbE_7fb5k_g_000120.png
tN7yybpZFXg,train,playing gong,tN7yybpZFXg_000052,video/tN7yybpZFXg_52000_62000.mp4,audio_wav/tN7yybpZFXg_000052.wav,inter_frame/tN7yybpZFXg_000052.png
vVSn1xindPM,train,playing bass guitar,vVSn1xindPM_000140,video/vVSn1xindPM_140000_150000.mp4,audio_wav/vVSn1xindPM_000140.wav,inter_frame/vVSn1xindPM_000140.png
uE6ENWTKt0I,train,planing timber,uE6ENWTKt0I_000098,video/uE6ENWTKt0I_98000_108000.mp4,audio_wav/uE6ENWTKt0I_000098.wav,inter_frame/uE6ENWTKt0I_000098.png
0mu0HoTltgs,train,typing on typewriter,0mu0HoTltgs_000170,video/0mu0HoTltgs_170000_180000.mp4,audio_wav/0mu0HoTltgs_000170.wav,inter_frame/0mu0HoTltgs_000170.png
WZ5YqSjQhv0,train,playing cello,WZ5YqSjQhv0_000030,video/WZ5YqSjQhv0_30000_40000.mp4,audio_wav/WZ5YqSjQhv0_000030.wav,inter_frame/WZ5YqSjQhv0_000030.png
p5U_2bhGHLU,train,cricket chirping,p5U_2bhGHLU_000018,video/p5U_2bhGHLU_18000_28000.mp4,audio_wav/p5U_2bhGHLU_000018.wav,inter_frame/p5U_2bhGHLU_000018.png
41D0yXSBqfI,train,"pigeon, dove cooing",41D0yXSBqfI_000030,video/41D0yXSBqfI_30000_40000.mp4,audio_wav/41D0yXSBqfI_000030.wav,inter_frame/41D0yXSBqfI_000030.png
ehnGYrg3Vaw,train,lighting firecrackers,ehnGYrg3Vaw_000252,video/ehnGYrg3Vaw_252000_262000.mp4,audio_wav/ehnGYrg3Vaw_000252.wav,inter_frame/ehnGYrg3Vaw_000252.png
GvMXJHnEjXA,train,playing electric guitar,GvMXJHnEjXA_000383,video/GvMXJHnEjXA_383000_393000.mp4,audio_wav/GvMXJHnEjXA_000383.wav,inter_frame/GvMXJHnEjXA_000383.png
6cLx-z-Gq5s,train,people screaming,6cLx-z-Gq5s_000108,video/6cLx-z-Gq5s_108000_118000.mp4,audio_wav/6cLx-z-Gq5s_000108.wav,inter_frame/6cLx-z-Gq5s_000108.png
xCMJ4zn00B0,train,playing darts,xCMJ4zn00B0_000130,video/xCMJ4zn00B0_130000_140000.mp4,audio_wav/xCMJ4zn00B0_000130.wav,inter_frame/xCMJ4zn00B0_000130.png
