vid,split,category,filename,video_path,audio_path,inter_frame_path
_gurg1magkE,train,skidding,_gurg1magkE_000150,video/_gurg1magkE_150000_160000.mp4,audio_wav/_gurg1magkE_000150.wav,inter_frame/_gurg1magkE_000150.png
0YF7NWflbf0,train,bouncing on trampoline,0YF7NWflbf0_000241,video/0YF7NWflbf0_241000_251000.mp4,audio_wav/0YF7NWflbf0_000241.wav,inter_frame/0YF7NWflbf0_000241.png
ZUo0XMQ68AA,train,chainsawing trees,ZUo0XMQ68AA_000120,video/ZUo0XMQ68AA_120000_130000.mp4,audio_wav/ZUo0XMQ68AA_000120.wav,inter_frame/ZUo0XMQ68AA_000120.png
G_ASTBT41c4,train,playing table tennis,G_ASTBT41c4_000157,video/G_ASTBT41c4_157000_167000.mp4,audio_wav/G_ASTBT41c4_000157.wav,inter_frame/G_ASTBT41c4_000157.png
eQlmhgxS_Q0,train,pheasant crowing,eQlmhgxS_Q0_000041,video/eQlmhgxS_Q0_41000_51000.mp4,audio_wav/eQlmhgxS_Q0_000041.wav,inter_frame/eQlmhgxS_Q0_000041.png
29Qds5fkMP4,train,people sneezing,29Qds5fkMP4_000121,video/29Qds5fkMP4_121000_131000.mp4,audio_wav/29Qds5fkMP4_000121.wav,inter_frame/29Qds5fkMP4_000121.png
blDlxEUbGqI,train,eletric blender running,blDlxEUbGqI_000010,video/blDlxEUbGqI_10000_20000.mp4,audio_wav/blDlxEUbGqI_000010.wav,inter_frame/blDlxEUbGqI_000010.png
WEsAjfbZHPc,train,playing saxophone,WEsAjfbZHPc_000060,video/WEsAjfbZHPc_60000_70000.mp4,audio_wav/WEsAjfbZHPc_000060.wav,inter_frame/WEsAjfbZHPc_000060.png
AwoaNMDX1mo,train,wind rustling leaves,AwoaNMDX1mo_000030,video/AwoaNMDX1mo_30000_40000.mp4,audio_wav/AwoaNMDX1mo_000030.wav,inter_frame/AwoaNMDX1mo_000030.png
YanrPvhdXFM,train,playing drum kit,YanrPvhdXFM_000010,video/YanrPvhdXFM_10000_20000.mp4,audio_wav/YanrPvhdXFM_000010.wav,inter_frame/YanrPvhdXFM_000010.png
lWYgNQCQqIA,train,cat purring,lWYgNQCQqIA_000032,video/lWYgNQCQqIA_32000_42000.mp4,audio_wav/lWYgNQCQqIA_000032.wav,inter_frame/lWYgNQCQqIA_000032.png
C0c6tki5aP4,train,tap dancing,C0c6tki5aP4_000152,video/C0c6tki5aP4_152000_162000.mp4,audio_wav/C0c6tki5aP4_000152.wav,inter_frame/C0c6tki5aP4_000152.png
HyaAF_vQNjI,train,playing tuning fork,HyaAF_vQNjI_000280,video/HyaAF_vQNjI_280000_290000.mp4,audio_wav/HyaAF_vQNjI_000280.wav,inter_frame/HyaAF_vQNjI_000280.png
pa7LPGqm2uk,train,playing harpsichord,pa7LPGqm2uk_000011,video/pa7LPGqm2uk_11000_21000.mp4,audio_wav/pa7LPGqm2uk_000011.wav,inter_frame/pa7LPGqm2uk_000011.png
5oNtj6wW6-A,train,skateboarding,5oNtj6wW6-A_000030,video/5oNtj6wW6-A_30000_40000.mp4,audio_wav/5oNtj6wW6-A_000030.wav,inter_frame/5oNtj6wW6-A_000030.png
bC8vaaJF-kk,train,playing tabla,bC8vaaJF-kk_000418,video/bC8vaaJF-kk_418000_428000.mp4,audio_wav/bC8vaaJF-kk_000418.wav,inter_frame/bC8vaaJF-kk_000418.png
tjCUQxvIgvU,train,alarm clock ringing,tjCUQxvIgvU_000006,video/tjCUQxvIgvU_6000_16000.mp4,audio_wav/tjCUQxvIgvU_000006.wav,inter_frame/tjCUQxvIgvU_000006.png
YTnxaqgPFqg,train,roller coaster running,YTnxaqgPFqg_000325,video/YTnxaqgPFqg_325000_335000.mp4,audio_wav/YTnxaqgPFqg_000325.wav,inter_frame/YTnxaqgPFqg_000325.png
uBJjoxZ_DyE,train,church bell ringing,uBJjoxZ_DyE_000010,video/uBJjoxZ_DyE_10000_20000.mp4,audio_wav/uBJjoxZ_DyE_000010.wav,inter_frame/uBJjoxZ_DyE_000010.png
mEHSHi4CcTo,train,playing harp,mEHSHi4CcTo_000119,video/mEHSHi4CcTo_119000_129000.mp4,audio_wav/mEHSHi4CcTo_000119.wav,inter_frame/mEHSHi4CcTo_000119.png
e-VGYtRKgAQ,train,female singing,e-VGYtRKgAQ_000030,video/e-VGYtRKgAQ_30000_40000.mp4,audio_wav/e-VGYtRKgAQ_000030.wav,inter_frame/e-VGYtRKgAQ_000030.png
U4spv1m6v1M,train,people marching,U4spv1m6v1M_000010,video/U4spv1m6v1M_10000_20000.mp4,audio_wav/U4spv1m6v1M_000010.wav,inter_frame/U4spv1m6v1M_000010.png
l8bdmlXL-Lk,train,playing didgeridoo,l8bdmlXL-Lk_000197,video/l8bdmlXL-Lk_197000_207000.mp4,audio_wav/l8bdmlXL-Lk_000197.wav,inter_frame/l8bdmlXL-Lk_000197.png
fbVDbpakKYM,train,bird squawking,fbVDbpakKYM_000060,video/fbVDbpakKYM_60000_70000.mp4,audio_wav/fbVDbpakKYM_000060.wav,inter_frame/fbVDbpakKYM_000060.png
8_tmfIIDeSA,train,rope skipping,8_tmfIIDeSA_000027,video/8_tmfIIDeSA_27000_37000.mp4,audio_wav/8_tmfIIDeSA_000027.wav,inter_frame/8_tmfIIDeSA_000027.png
QR1eNY4tAsM,train,pheasant crowing,QR1eNY4tAsM_000000,video/QR1eNY4tAsM_0_10000.mp4,audio_wav/QR1eNY4tAsM_000000.wav,inter_frame/QR1eNY4tAsM_000000.png
_LoTBt8yRts,train,female singing,_LoTBt8yRts_000030,video/_LoTBt8yRts_30000_40000.mp4,audio_wav/_LoTBt8yRts_000030.wav,inter_frame/_LoTBt8yRts_000030.png
yKkk0z76Zj8,train,"bird chirping, tweeting",yKkk0z76Zj8_000030,video/yKkk0z76Zj8_30000_40000.mp4,audio_wav/yKkk0z76Zj8_000030.wav,inter_frame/yKkk0z76Zj8_000030.png
TkI2iQHHNPI,train,canary calling,TkI2iQHHNPI_000018,video/TkI2iQHHNPI_18000_28000.mp4,audio_wav/TkI2iQHHNPI_000018.wav,inter_frame/TkI2iQHHNPI_000018.png
2raoaApPfh0,train,"alligators, crocodiles hissing",2raoaApPfh0_000006,video/2raoaApPfh0_6000_16000.mp4,audio_wav/2raoaApPfh0_000006.wav,inter_frame/2raoaApPfh0_000006.png
Immy14-cAIk,train,car engine starting,Immy14-cAIk_000060,video/Immy14-cAIk_60000_70000.mp4,audio_wav/Immy14-cAIk_000060.wav,inter_frame/Immy14-cAIk_000060.png
H1lnKTp2j0A,train,people sneezing,H1lnKTp2j0A_000140,video/H1lnKTp2j0A_140000_150000.mp4,audio_wav/H1lnKTp2j0A_000140.wav,inter_frame/H1lnKTp2j0A_000140.png
E7FXBV0vbg8,train,playing banjo,E7FXBV0vbg8_000090,video/E7FXBV0vbg8_90000_100000.mp4,audio_wav/E7FXBV0vbg8_000090.wav,inter_frame/E7FXBV0vbg8_000090.png
3kvYEKm_UIY,train,"engine accelerating, revving, vroom",3kvYEKm_UIY_000030,video/3kvYEKm_UIY_30000_40000.mp4,audio_wav/3kvYEKm_UIY_000030.wav,inter_frame/3kvYEKm_UIY_000030.png
QtRk7STCdSs,train,chimpanzee pant-hooting,QtRk7STCdSs_000051,video/QtRk7STCdSs_51000_61000.mp4,audio_wav/QtRk7STCdSs_000051.wav,inter_frame/QtRk7STCdSs_000051.png
Aez2ElElBWA,train,tractor digging,Aez2ElElBWA_000021,video/Aez2ElElBWA_21000_31000.mp4,audio_wav/Aez2ElElBWA_000021.wav,inter_frame/Aez2ElElBWA_000021.png
HFB_Z1xRRzI,train,mynah bird singing,HFB_Z1xRRzI_000140,video/HFB_Z1xRRzI_140000_150000.mp4,audio_wav/HFB_Z1xRRzI_000140.wav,inter_frame/HFB_Z1xRRzI_000140.png
Agywho_73jY,train,"engine accelerating, revving, vroom",Agywho_73jY_000011,video/Agywho_73jY_11000_21000.mp4,audio_wav/Agywho_73jY_000011.wav,inter_frame/Agywho_73jY_000011.png
DYdIkH4uxNk,train,playing tabla,DYdIkH4uxNk_000013,video/DYdIkH4uxNk_13000_23000.mp4,audio_wav/DYdIkH4uxNk_000013.wav,inter_frame/DYdIkH4uxNk_000013.png
138n_nBU5iw,train,male singing,138n_nBU5iw_000030,video/138n_nBU5iw_30000_40000.mp4,audio_wav/138n_nBU5iw_000030.wav,inter_frame/138n_nBU5iw_000030.png
VgWQRuP3e90,train,sheep bleating,VgWQRuP3e90_000030,video/VgWQRuP3e90_30000_40000.mp4,audio_wav/VgWQRuP3e90_000030.wav,inter_frame/VgWQRuP3e90_000030.png
wPyZ1g2M9qI,train,plastic bottle crushing,wPyZ1g2M9qI_000120,video/wPyZ1g2M9qI_120000_130000.mp4,audio_wav/wPyZ1g2M9qI_000120.wav,inter_frame/wPyZ1g2M9qI_000120.png
FHzLlPxMziY,train,wind rustling leaves,FHzLlPxMziY_000070,video/FHzLlPxMziY_70000_80000.mp4,audio_wav/FHzLlPxMziY_000070.wav,inter_frame/FHzLlPxMziY_000070.png
8XH7xIWWC6c,train,people cheering,8XH7xIWWC6c_000101,video/8XH7xIWWC6c_101000_111000.mp4,audio_wav/8XH7xIWWC6c_000101.wav,inter_frame/8XH7xIWWC6c_000101.png
uyKoX2d_3nQ,train,baby babbling,uyKoX2d_3nQ_000046,video/uyKoX2d_3nQ_46000_56000.mp4,audio_wav/uyKoX2d_3nQ_000046.wav,inter_frame/uyKoX2d_3nQ_000046.png
zziOzM8mqJg,train,people whistling,zziOzM8mqJg_000030,video/zziOzM8mqJg_30000_40000.mp4,audio_wav/zziOzM8mqJg_000030.wav,inter_frame/zziOzM8mqJg_000030.png
2uENvPNxvFw,train,child singing,2uENvPNxvFw_000030,video/2uENvPNxvFw_30000_40000.mp4,audio_wav/2uENvPNxvFw_000030.wav,inter_frame/2uENvPNxvFw_000030.png
pni_pbOyHN8,train,airplane,pni_pbOyHN8_000462,video/pni_pbOyHN8_462000_472000.mp4,audio_wav/pni_pbOyHN8_000462.wav,inter_frame/pni_pbOyHN8_000462.png
9xUJfYDKt3A,train,dog baying,9xUJfYDKt3A_000002,video/9xUJfYDKt3A_2000_12000.mp4,audio_wav/9xUJfYDKt3A_000002.wav,inter_frame/9xUJfYDKt3A_000002.png
KcRmfJn09bo,train,chainsawing trees,KcRmfJn09bo_000120,video/KcRmfJn09bo_120000_130000.mp4,audio_wav/KcRmfJn09bo_000120.wav,inter_frame/KcRmfJn09bo_000120.png
GPhN-Ccrd7g,train,"race car, auto racing",GPhN-Ccrd7g_000290,video/GPhN-Ccrd7g_290000_300000.mp4,audio_wav/GPhN-Ccrd7g_000290.wav,inter_frame/GPhN-Ccrd7g_000290.png
ixv1jovJe3c,train,playing timpani,ixv1jovJe3c_000304,video/ixv1jovJe3c_304000_314000.mp4,audio_wav/ixv1jovJe3c_000304.wav,inter_frame/ixv1jovJe3c_000304.png
phBEHeaSVkg,train,people sniggering,phBEHeaSVkg_000110,video/phBEHeaSVkg_110000_120000.mp4,audio_wav/phBEHeaSVkg_000110.wav,inter_frame/phBEHeaSVkg_000110.png
khmv__orQr8,train,"child speech, kid speaking",khmv__orQr8_000070,video/khmv__orQr8_70000_80000.mp4,audio_wav/khmv__orQr8_000070.wav,inter_frame/khmv__orQr8_000070.png
YgfRw3o-B_o,train,playing darts,YgfRw3o-B_o_000097,video/YgfRw3o-B_o_97000_107000.mp4,audio_wav/YgfRw3o-B_o_000097.wav,inter_frame/YgfRw3o-B_o_000097.png
9UeTJJdFSb0,train,"engine accelerating, revving, vroom",9UeTJJdFSb0_000024,video/9UeTJJdFSb0_24000_34000.mp4,audio_wav/9UeTJJdFSb0_000024.wav,inter_frame/9UeTJJdFSb0_000024.png
x1kSaqgdYsI,train,playing cornet,x1kSaqgdYsI_000247,video/x1kSaqgdYsI_247000_257000.mp4,audio_wav/x1kSaqgdYsI_000247.wav,inter_frame/x1kSaqgdYsI_000247.png
H7BvLn3kHPs,train,bathroom ventilation fan running,H7BvLn3kHPs_000040,video/H7BvLn3kHPs_40000_50000.mp4,audio_wav/H7BvLn3kHPs_000040.wav,inter_frame/H7BvLn3kHPs_000040.png
o8x_FOTQq3c,train,wind rustling leaves,o8x_FOTQq3c_000019,video/o8x_FOTQq3c_19000_29000.mp4,audio_wav/o8x_FOTQq3c_000019.wav,inter_frame/o8x_FOTQq3c_000019.png
3OxYoMC1Q3k,train,horse clip-clop,3OxYoMC1Q3k_000002,video/3OxYoMC1Q3k_2000_12000.mp4,audio_wav/3OxYoMC1Q3k_000002.wav,inter_frame/3OxYoMC1Q3k_000002.png
rLZTBaCsD6k,train,playing badminton,rLZTBaCsD6k_000025,video/rLZTBaCsD6k_25000_35000.mp4,audio_wav/rLZTBaCsD6k_000025.wav,inter_frame/rLZTBaCsD6k_000025.png
uRSj8M5ZIXs,train,people whispering,uRSj8M5ZIXs_000228,video/uRSj8M5ZIXs_228000_238000.mp4,audio_wav/uRSj8M5ZIXs_000228.wav,inter_frame/uRSj8M5ZIXs_000228.png
PFhpNj6fgHs,train,lions roaring,PFhpNj6fgHs_000000,video/PFhpNj6fgHs_0_10000.mp4,audio_wav/PFhpNj6fgHs_000000.wav,inter_frame/PFhpNj6fgHs_000000.png
lW2padZLTxI,train,singing choir,lW2padZLTxI_000082,video/lW2padZLTxI_82000_92000.mp4,audio_wav/lW2padZLTxI_000082.wav,inter_frame/lW2padZLTxI_000082.png
APz5y3VzZMk,train,tapping guitar,APz5y3VzZMk_000034,video/APz5y3VzZMk_34000_44000.mp4,audio_wav/APz5y3VzZMk_000034.wav,inter_frame/APz5y3VzZMk_000034.png
TCRRVYNXyf0,train,stream burbling,TCRRVYNXyf0_000030,video/TCRRVYNXyf0_30000_40000.mp4,audio_wav/TCRRVYNXyf0_000030.wav,inter_frame/TCRRVYNXyf0_000030.png
Oa_hmdW4w6o,train,playing theremin,Oa_hmdW4w6o_000002,video/Oa_hmdW4w6o_2000_12000.mp4,audio_wav/Oa_hmdW4w6o_000002.wav,inter_frame/Oa_hmdW4w6o_000002.png
9yv1HWKiYsA,train,train whistling,9yv1HWKiYsA_000247,video/9yv1HWKiYsA_247000_257000.mp4,audio_wav/9yv1HWKiYsA_000247.wav,inter_frame/9yv1HWKiYsA_000247.png
mOOEhgTAP9c,train,playing cymbal,mOOEhgTAP9c_000410,video/mOOEhgTAP9c_410000_420000.mp4,audio_wav/mOOEhgTAP9c_000410.wav,inter_frame/mOOEhgTAP9c_000410.png
2w6Eqqb010s,train,playing squash,2w6Eqqb010s_000011,video/2w6Eqqb010s_11000_21000.mp4,audio_wav/2w6Eqqb010s_000011.wav,inter_frame/2w6Eqqb010s_000011.png
wua2A8k789U,train,dog howling,wua2A8k789U_000000,video/wua2A8k789U_0_10000.mp4,audio_wav/wua2A8k789U_000000.wav,inter_frame/wua2A8k789U_000000.png
vIcbepfGMtg,train,playing harmonica,vIcbepfGMtg_000000,video/vIcbepfGMtg_0_10000.mp4,audio_wav/vIcbepfGMtg_000000.wav,inter_frame/vIcbepfGMtg_000000.png
fZFQcanE5uI,train,playing cello,fZFQcanE5uI_000030,video/fZFQcanE5uI_30000_40000.mp4,audio_wav/fZFQcanE5uI_000030.wav,inter_frame/fZFQcanE5uI_000030.png
qN2JEqdVDv0,train,people humming,qN2JEqdVDv0_000643,video/qN2JEqdVDv0_643000_653000.mp4,audio_wav/qN2JEqdVDv0_000643.wav,inter_frame/qN2JEqdVDv0_000643.png
e6lLSGEh9Ec,train,playing flute,e6lLSGEh9Ec_000060,video/e6lLSGEh9Ec_60000_70000.mp4,audio_wav/e6lLSGEh9Ec_000060.wav,inter_frame/e6lLSGEh9Ec_000060.png
Vzu6mjGGCg0,train,playing tambourine,Vzu6mjGGCg0_000007,video/Vzu6mjGGCg0_7000_17000.mp4,audio_wav/Vzu6mjGGCg0_000007.wav,inter_frame/Vzu6mjGGCg0_000007.png
8LZ4MmfhEcM,train,cat purring,8LZ4MmfhEcM_000005,video/8LZ4MmfhEcM_5000_15000.mp4,audio_wav/8LZ4MmfhEcM_000005.wav,inter_frame/8LZ4MmfhEcM_000005.png
u0QdsqZvofA,train,vacuum cleaner cleaning floors,u0QdsqZvofA_000143,video/u0QdsqZvofA_143000_153000.mp4,audio_wav/u0QdsqZvofA_000143.wav,inter_frame/u0QdsqZvofA_000143.png
9edhAf2gB1I,train,bowling impact,9edhAf2gB1I_000263,video/9edhAf2gB1I_263000_273000.mp4,audio_wav/9edhAf2gB1I_000263.wav,inter_frame/9edhAf2gB1I_000263.png
Y-zqJxSd16I,train,underwater bubbling,Y-zqJxSd16I_000007,video/Y-zqJxSd16I_7000_17000.mp4,audio_wav/Y-zqJxSd16I_000007.wav,inter_frame/Y-zqJxSd16I_000007.png
z9V_XP2-xLk,train,driving motorcycle,z9V_XP2-xLk_000200,video/z9V_XP2-xLk_200000_210000.mp4,audio_wav/z9V_XP2-xLk_000200.wav,inter_frame/z9V_XP2-xLk_000200.png
nGNIGiYOrZo,train,fireworks banging,nGNIGiYOrZo_000030,video/nGNIGiYOrZo_30000_40000.mp4,audio_wav/nGNIGiYOrZo_000030.wav,inter_frame/nGNIGiYOrZo_000030.png
gXGMnVL7rWE,train,playing djembe,gXGMnVL7rWE_000185,video/gXGMnVL7rWE_185000_195000.mp4,audio_wav/gXGMnVL7rWE_000185.wav,inter_frame/gXGMnVL7rWE_000185.png
b2MCXMv7TbQ,train,elk bugling,b2MCXMv7TbQ_000120,video/b2MCXMv7TbQ_120000_130000.mp4,audio_wav/b2MCXMv7TbQ_000120.wav,inter_frame/b2MCXMv7TbQ_000120.png
_uFqnbRfkhE,train,"vehicle horn, car horn, honking",_uFqnbRfkhE_000006,video/_uFqnbRfkhE_6000_16000.mp4,audio_wav/_uFqnbRfkhE_000006.wav,inter_frame/_uFqnbRfkhE_000006.png
6uQ7oc0zr4c,train,playing hammond organ,6uQ7oc0zr4c_000307,video/6uQ7oc0zr4c_307000_317000.mp4,audio_wav/6uQ7oc0zr4c_000307.wav,inter_frame/6uQ7oc0zr4c_000307.png
GBeXC_oWlv8,train,chicken clucking,GBeXC_oWlv8_000060,video/GBeXC_oWlv8_60000_70000.mp4,audio_wav/GBeXC_oWlv8_000060.wav,inter_frame/GBeXC_oWlv8_000060.png
fUZyaRhVp3w,train,playing bugle,fUZyaRhVp3w_000126,video/fUZyaRhVp3w_126000_136000.mp4,audio_wav/fUZyaRhVp3w_000126.wav,inter_frame/fUZyaRhVp3w_000126.png
PlFBqvRmDQE,train,people clapping,PlFBqvRmDQE_000380,video/PlFBqvRmDQE_380000_390000.mp4,audio_wav/PlFBqvRmDQE_000380.wav,inter_frame/PlFBqvRmDQE_000380.png
a1Fl2okChlw,train,people coughing,a1Fl2okChlw_000000,video/a1Fl2okChlw_0_10000.mp4,audio_wav/a1Fl2okChlw_000000.wav,inter_frame/a1Fl2okChlw_000000.png
A8FGWFAzeHI,train,coyote howling,A8FGWFAzeHI_000002,video/A8FGWFAzeHI_2000_12000.mp4,audio_wav/A8FGWFAzeHI_000002.wav,inter_frame/A8FGWFAzeHI_000002.png
xM4PqL3eedU,train,sea lion barking,xM4PqL3eedU_000085,video/xM4PqL3eedU_85000_95000.mp4,audio_wav/xM4PqL3eedU_000085.wav,inter_frame/xM4PqL3eedU_000085.png
4ml0JMCNOR4,train,woodpecker pecking tree,4ml0JMCNOR4_000031,video/4ml0JMCNOR4_31000_41000.mp4,audio_wav/4ml0JMCNOR4_000031.wav,inter_frame/4ml0JMCNOR4_000031.png
Dc3GM7vPiTA,train,scuba diving,Dc3GM7vPiTA_000156,video/Dc3GM7vPiTA_156000_166000.mp4,audio_wav/Dc3GM7vPiTA_000156.wav,inter_frame/Dc3GM7vPiTA_000156.png
A1yaszALatY,train,playing piano,A1yaszALatY_000030,video/A1yaszALatY_30000_40000.mp4,audio_wav/A1yaszALatY_000030.wav,inter_frame/A1yaszALatY_000030.png
4pnzcj0PNAE,train,waterfall burbling,4pnzcj0PNAE_000030,video/4pnzcj0PNAE_30000_40000.mp4,audio_wav/4pnzcj0PNAE_000030.wav,inter_frame/4pnzcj0PNAE_000030.png
eZLt1iU2c9s,train,baby laughter,eZLt1iU2c9s_000014,video/eZLt1iU2c9s_14000_24000.mp4,audio_wav/eZLt1iU2c9s_000014.wav,inter_frame/eZLt1iU2c9s_000014.png
4I02JemuFSU,train,people shuffling,4I02JemuFSU_000030,video/4I02JemuFSU_30000_40000.mp4,audio_wav/4I02JemuFSU_000030.wav,inter_frame/4I02JemuFSU_000030.png
EEl0I41PKgE,train,cattle mooing,EEl0I41PKgE_000040,video/EEl0I41PKgE_40000_50000.mp4,audio_wav/EEl0I41PKgE_000040.wav,inter_frame/EEl0I41PKgE_000040.png
-Qap2iJF8pI,train,female singing,-Qap2iJF8pI_000030,video/-Qap2iJF8pI_30000_40000.mp4,audio_wav/-Qap2iJF8pI_000030.wav,inter_frame/-Qap2iJF8pI_000030.png
oSG6RyQFVrw,train,people booing,oSG6RyQFVrw_000114,video/oSG6RyQFVrw_114000_124000.mp4,audio_wav/oSG6RyQFVrw_000114.wav,inter_frame/oSG6RyQFVrw_000114.png
zwlDfLMEjTc,train,dog whimpering,zwlDfLMEjTc_000002,video/zwlDfLMEjTc_2000_12000.mp4,audio_wav/zwlDfLMEjTc_000002.wav,inter_frame/zwlDfLMEjTc_000002.png
B2pcMWA1ATU,train,playing banjo,B2pcMWA1ATU_000430,video/B2pcMWA1ATU_430000_440000.mp4,audio_wav/B2pcMWA1ATU_000430.wav,inter_frame/B2pcMWA1ATU_000430.png
EBmNSxjHBXU,train,canary calling,EBmNSxjHBXU_000108,video/EBmNSxjHBXU_108000_118000.mp4,audio_wav/EBmNSxjHBXU_000108.wav,inter_frame/EBmNSxjHBXU_000108.png
yN8A7xnwUH8,train,"playing steel guitar, slide guitar",yN8A7xnwUH8_000117,video/yN8A7xnwUH8_117000_127000.mp4,audio_wav/yN8A7xnwUH8_000117.wav,inter_frame/yN8A7xnwUH8_000117.png
Tw-swnAIe4Y,train,splashing water,Tw-swnAIe4Y_000143,video/Tw-swnAIe4Y_143000_153000.mp4,audio_wav/Tw-swnAIe4Y_000143.wav,inter_frame/Tw-swnAIe4Y_000143.png
ZViWJ5_axv8,train,foghorn,ZViWJ5_axv8_000007,video/ZViWJ5_axv8_7000_17000.mp4,audio_wav/ZViWJ5_axv8_000007.wav,inter_frame/ZViWJ5_axv8_000007.png
dPF5TM1WYVI,train,orchestra,dPF5TM1WYVI_000060,video/dPF5TM1WYVI_60000_70000.mp4,audio_wav/dPF5TM1WYVI_000060.wav,inter_frame/dPF5TM1WYVI_000060.png
o7XlwlLf9A8,train,printer printing,o7XlwlLf9A8_000030,video/o7XlwlLf9A8_30000_40000.mp4,audio_wav/o7XlwlLf9A8_000030.wav,inter_frame/o7XlwlLf9A8_000030.png
dVicq4r1btk,train,vacuum cleaner cleaning floors,dVicq4r1btk_000106,video/dVicq4r1btk_106000_116000.mp4,audio_wav/dVicq4r1btk_000106.wav,inter_frame/dVicq4r1btk_000106.png
q7ljJb2bnss,train,people burping,q7ljJb2bnss_000050,video/q7ljJb2bnss_50000_60000.mp4,audio_wav/q7ljJb2bnss_000050.wav,inter_frame/q7ljJb2bnss_000050.png
1ykbDE5RNm8,train,mouse clicking,1ykbDE5RNm8_000041,video/1ykbDE5RNm8_41000_51000.mp4,audio_wav/1ykbDE5RNm8_000041.wav,inter_frame/1ykbDE5RNm8_000041.png
tYBxgXg8yxw,train,woodpecker pecking tree,tYBxgXg8yxw_000072,video/tYBxgXg8yxw_72000_82000.mp4,audio_wav/tYBxgXg8yxw_000072.wav,inter_frame/tYBxgXg8yxw_000072.png
AS40qb4fEgY,train,rope skipping,AS40qb4fEgY_000002,video/AS40qb4fEgY_2000_12000.mp4,audio_wav/AS40qb4fEgY_000002.wav,inter_frame/AS40qb4fEgY_000002.png
d1s7zdgcRZQ,train,playing theremin,d1s7zdgcRZQ_000060,video/d1s7zdgcRZQ_60000_70000.mp4,audio_wav/d1s7zdgcRZQ_000060.wav,inter_frame/d1s7zdgcRZQ_000060.png
LUdT_rtNLb8,train,people giggling,LUdT_rtNLb8_000048,video/LUdT_rtNLb8_48000_58000.mp4,audio_wav/LUdT_rtNLb8_000048.wav,inter_frame/LUdT_rtNLb8_000048.png
zCo5NaImvmw,train,spraying water,zCo5NaImvmw_000000,video/zCo5NaImvmw_0_10000.mp4,audio_wav/zCo5NaImvmw_000000.wav,inter_frame/zCo5NaImvmw_000000.png
9EofSrb511Y,train,tap dancing,9EofSrb511Y_000087,video/9EofSrb511Y_87000_97000.mp4,audio_wav/9EofSrb511Y_000087.wav,inter_frame/9EofSrb511Y_000087.png
owt6KPFQ4lY,train,playing glockenspiel,owt6KPFQ4lY_000058,video/owt6KPFQ4lY_58000_68000.mp4,audio_wav/owt6KPFQ4lY_000058.wav,inter_frame/owt6KPFQ4lY_000058.png
BNQE_3h7SvY,train,cat hissing,BNQE_3h7SvY_000016,video/BNQE_3h7SvY_16000_26000.mp4,audio_wav/BNQE_3h7SvY_000016.wav,inter_frame/BNQE_3h7SvY_000016.png
EUULdbiSgkg,train,"bee, wasp, etc. buzzing",EUULdbiSgkg_000020,video/EUULdbiSgkg_20000_30000.mp4,audio_wav/EUULdbiSgkg_000020.wav,inter_frame/EUULdbiSgkg_000020.png
1F8d5b6C3y8,train,playing electric guitar,1F8d5b6C3y8_000030,video/1F8d5b6C3y8_30000_40000.mp4,audio_wav/1F8d5b6C3y8_000030.wav,inter_frame/1F8d5b6C3y8_000030.png
U5WTcB-CGJk,train,playing hammond organ,U5WTcB-CGJk_000179,video/U5WTcB-CGJk_179000_189000.mp4,audio_wav/U5WTcB-CGJk_000179.wav,inter_frame/U5WTcB-CGJk_000179.png
C97NEKiT_nY,train,people clapping,C97NEKiT_nY_000012,video/C97NEKiT_nY_12000_22000.mp4,audio_wav/C97NEKiT_nY_000012.wav,inter_frame/C97NEKiT_nY_000012.png
69brF91dwY4,train,playing cornet,69brF91dwY4_000005,video/69brF91dwY4_5000_15000.mp4,audio_wav/69brF91dwY4_000005.wav,inter_frame/69brF91dwY4_000005.png
FDNH6zj8yKQ,train,wind noise,FDNH6zj8yKQ_000030,video/FDNH6zj8yKQ_30000_40000.mp4,audio_wav/FDNH6zj8yKQ_000030.wav,inter_frame/FDNH6zj8yKQ_000030.png
zbK8tGywt6o,train,"pigeon, dove cooing",zbK8tGywt6o_000000,video/zbK8tGywt6o_0_10000.mp4,audio_wav/zbK8tGywt6o_000000.wav,inter_frame/zbK8tGywt6o_000000.png
49EeQmpyIFM,train,horse neighing,49EeQmpyIFM_000033,video/49EeQmpyIFM_33000_43000.mp4,audio_wav/49EeQmpyIFM_000033.wav,inter_frame/49EeQmpyIFM_000033.png
MRuLtJzoUTw,train,printer printing,MRuLtJzoUTw_000030,video/MRuLtJzoUTw_30000_40000.mp4,audio_wav/MRuLtJzoUTw_000030.wav,inter_frame/MRuLtJzoUTw_000030.png
idBqPBHeVnM,train,playing banjo,idBqPBHeVnM_000237,video/idBqPBHeVnM_237000_247000.mp4,audio_wav/idBqPBHeVnM_000237.wav,inter_frame/idBqPBHeVnM_000237.png
c2he35ZeKWs,train,playing harpsichord,c2he35ZeKWs_000043,video/c2he35ZeKWs_43000_53000.mp4,audio_wav/c2he35ZeKWs_000043.wav,inter_frame/c2he35ZeKWs_000043.png
fowp05ctgvw,train,playing bagpipes,fowp05ctgvw_000026,video/fowp05ctgvw_26000_36000.mp4,audio_wav/fowp05ctgvw_000026.wav,inter_frame/fowp05ctgvw_000026.png
